,Screener Defender,Season,Picks,Picks Per 100 Possessions,Possessions,Points Per Chance,Possessions (Total)
2508,Gary Harris,2016-17,7,0.197,7,1.857,3549
2509,Kentavious Caldwell-Pope,2016-17,7,0.141,7,1.429,4982
2510,Toney Douglas,2015-16,7,0.276,6,1.167,2540
2511,Raymond Felton,2016-17,7,0.193,7,0.571,3630
2512,Matthew Dellavedova,2014-15,7,0.199,7,1.857,3509
2513,Evan Fournier,2017-18,7,0.184,6,1.000,3796
2514,Kevin Huerter,2019-20,7,0.187,6,2.000,3741
2515,Torrey Craig,2019-20,7,0.241,7,1.143,2901
2516,Cory Joseph,2014-15,7,0.248,6,0.333,2827
2517,Jamal Murray,2016-17,7,0.195,7,0.714,3582
2518,Damian Lillard,2015-16,7,0.112,6,1.333,6265
2519,Will Barton,2020-21,7,0.193,6,0.833,3623
2520,JR Smith,2014-15,7,0.138,7,1.286,5058
2521,Bryn Forbes,2018-19,7,0.138,7,0.429,5064
2522,Dennis Schroder,2017-18,7,0.170,7,1.857,4128
2523,Rodney McGruder,2019-20,7,0.366,7,0.429,1914
2524,Jamal Crawford,2015-16,7,0.154,7,0.857,4550
2525,Jason Terry,2014-15,7,0.164,7,0.571,4276
2526,Monte Morris,2019-20,7,0.169,7,0.714,4130
2527,Marcus Smart,2015-16,7,0.182,5,1.000,3855
2528,Sergio Rodriguez,2016-17,7,0.232,5,0.600,3023
2529,Richard Jefferson,2013-14,7,0.168,6,0.667,4179
2530,Damjan Rudez,2015-16,7,1.299,7,1.000,539
2531,Rodney McGruder,2018-19,7,0.220,7,0.857,3176
2532,Josh Smith,2017-18,7,29.167,6,0.333,24
2533,Furkan Korkmaz,2019-20,7,0.212,7,0.714,3303
2534,Ramon Sessions,2015-16,7,0.205,7,1.429,3409
2535,Zach LaVine,2018-19,7,0.161,7,1.286,4347
2536,Vince Carter,2014-15,7,0.284,6,1.143,2467
2537,Deonte Burton,2019-20,7,0.911,7,2.000,768
2538,Paul Zipser,2016-17,7,0.363,7,0.286,1927
2539,Tim Frazier,2015-16,7,0.477,4,0.500,1469
2540,O.J. Mayo,2013-14,7,0.278,6,0.000,2522
2541,Shai Gilgeous-Alexander,2018-19,7,0.141,7,1.429,4952
2542,Tony Parker,2015-16,7,0.162,7,1.000,4308
2543,Henry Ellenson,2018-19,7,1.333,6,1.000,525
2544,Tony Snell,2017-18,7,0.162,7,0.857,4312
2545,Alize Johnson,2019-20,7,2.778,7,0.143,252
2546,CJ McCollum,2016-17,7,0.119,7,0.571,5875
2547,Shake Milton,2019-20,7,0.371,6,0.500,1885
2548,Jalen Brunson,2018-19,7,0.215,7,1.714,3254
2549,Alonzo Gee,2015-16,7,0.210,6,0.571,3330
2550,Tyler Ulis,2016-17,7,0.307,7,1.143,2280
2551,Collin Sexton,2019-20,7,0.159,7,1.143,4396
2552,Gerald Henderson,2015-16,7,0.213,6,1.000,3290
2553,Max Strus,2020-21,7,0.693,5,1.000,1010
2554,Brandon Ingram,2020-21,7,0.163,7,1.000,4287
2555,Lou Williams,2020-21,7,0.202,7,1.857,3471
2556,Michael Carter-Williams,2018-19,7,0.719,7,0.857,974
2557,D'Angelo Russell,2017-18,7,0.271,7,0.714,2581
2558,Russell Westbrook,2014-15,7,0.151,7,0.714,4651
2559,Kentavious Caldwell-Pope,2014-15,7,0.140,7,1.143,5010
2560,George Hill,2015-16,7,0.128,4,0.500,5466
2561,Alex Poythress,2017-18,7,3.535,7,2.143,198
2562,Justin Holiday,2014-15,7,0.517,7,1.143,1354
2563,Greivis Vasquez,2014-15,7,0.175,7,0.857,3998
2564,Damion Lee,2018-19,7,0.889,7,1.000,787
2565,Tyrone Wallace,2017-18,7,0.391,6,0.167,1791
2566,KJ McDaniels,2016-17,7,0.677,7,0.429,1034
2567,Cory Joseph,2016-17,7,0.163,7,0.714,4297
2568,Ricky Rubio,2016-17,7,0.145,6,0.833,4832
2569,Tyler Johnson,2017-18,7,0.167,6,1.833,4202
2570,Tyrese Maxey,2020-21,7,0.313,7,0.714,2236
2571,Kevin Porter Jr.,2019-20,7,0.295,5,1.400,2373
2572,Troy Brown Jr.,2020-21,7,0.663,6,0.833,1056
2573,Chris Paul,2014-15,7,0.108,7,1.286,6495
2574,Quincy Pondexter,2014-15,7,0.191,7,1.286,3664
2575,DeAndre' Bembry,2018-19,7,0.168,7,0.714,4164
2576,Alec Burks,2020-21,7,0.257,6,0.667,2720
2577,Austin Rivers,2017-18,7,0.171,5,1.800,4096
2578,Milos Teodosic,2017-18,7,0.301,6,1.000,2326
2579,Kostas Antetokounmpo,2020-21,7,5.833,6,0.167,120
2580,Kyle Wiltjer,2016-17,7,6.422,5,0.800,109
2581,Raul Neto,2020-21,7,0.207,7,0.714,3378
2582,Jake Layman,2019-20,7,0.621,7,0.714,1127
2583,Stephen Curry,2017-18,7,0.153,6,1.500,4582
2584,Aaron Nesmith,2020-21,7,0.455,6,0.333,1537
2585,Jamal Crawford,2018-19,7,0.275,6,1.000,2548
2586,Wesley Johnson,2014-15,7,0.159,7,0.714,4402
2587,Darius Miller,2013-14,7,0.512,2,0.000,1368
2588,Jaron Blossomgame,2018-19,7,0.809,5,1.000,865
2589,Lance Stephenson,2017-18,7,0.178,7,0.571,3932
2590,Jimmy Butler,2014-15,7,0.121,7,0.429,5767
2591,Terrance Ferguson,2018-19,7,0.162,6,1.167,4315
2592,Gary Trent Jr.,2019-20,7,0.224,7,1.143,3119
2593,Dzanan Musa,2019-20,7,0.623,6,0.667,1123
2594,Frank Ntilikina,2018-19,7,0.379,6,1.000,1848
2595,Chasson Randle,2018-19,7,0.460,7,0.143,1523
2596,Rodney Hood,2014-15,7,0.352,6,1.000,1989
2597,Patty Mills,2019-20,7,0.229,6,0.833,3056
2598,Ray Allen,2013-14,7,0.154,6,1.333,4538
2599,Travis Wear,2017-18,7,1.518,7,1.429,461
2600,Jordan Clarkson,2014-15,7,0.248,6,0.667,2820
2601,Josh Jackson,2019-20,7,0.854,6,1.333,820
2602,Tyler Dorsey,2018-19,7,0.476,6,0.167,1471
2603,Frank Ntilikina,2019-20,7,0.292,6,1.167,2396
2604,Patrick Beverley,2014-15,7,0.204,5,1.600,3425
2605,Devin Booker,2017-18,7,0.178,6,1.333,3927
2606,Devonte' Graham,2018-19,7,0.509,5,0.400,1375
2607,Wesley Matthews,2013-14,7,0.111,7,0.571,6303
2608,Evan Fournier,2014-15,7,0.218,6,1.000,3205
2609,Patrick Beverley,2015-16,6,0.138,5,0.800,4342
2610,Austin Daye,2013-14,6,1.980,5,1.000,303
2611,Nicolas Batum,2013-14,6,0.089,6,2.000,6736
2612,E'Twaun Moore,2016-17,6,0.163,5,0.600,3684
2613,Eric Gordon,2014-15,6,0.147,5,0.800,4088
2614,Devin Harris,2018-19,6,0.276,5,1.200,2174
2615,Sergey Karasev,2015-16,6,0.739,6,1.167,812
2616,Taurean Prince,2017-18,6,0.121,6,1.500,4953
2617,Langston Galloway,2018-19,6,0.160,6,0.333,3754
2618,Tony Snell,2018-19,6,0.211,6,1.000,2838
2619,Jonathon Simmons,2017-18,6,0.145,6,2.000,4130
2620,Ja Morant,2019-20,6,0.134,5,1.600,4492
2621,Elijah Hughes,2020-21,6,4.580,6,1.500,131
2622,Darius Garland,2019-20,6,0.162,6,1.167,3708
2623,Wes Iwundu,2018-19,6,0.225,6,1.833,2666
2624,DeMar DeRozan,2015-16,6,0.089,5,0.600,6726
2625,Semaj Christon,2016-17,6,0.309,6,2.000,1941
2626,Ricky Rubio,2015-16,6,0.130,5,0.400,4603
2627,George Hill,2017-18,6,0.130,5,0.800,4615
2628,Monta Ellis,2015-16,6,0.101,5,1.200,5960
2629,Emmanuel Mudiay,2019-20,6,0.327,5,0.000,1833
2630,Jerian Grant,2018-19,6,0.318,6,0.000,1888
2631,Gary Harris,2020-21,6,0.276,6,1.333,2175
2632,Jordan Hamilton,2013-14,6,0.294,6,0.667,2044
2633,Jameer Nelson,2015-16,6,0.297,3,0.667,2019
2634,Romeo Langford,2019-20,6,0.696,6,1.000,862
2635,Leandro Barbosa,2014-15,6,0.246,5,2.000,2435
2636,Jrue Holiday,2014-15,6,0.228,5,0.600,2633
2637,Chris Johnson,2015-16,6,0.358,5,0.800,1675
2638,Kelan Martin,2019-20,6,0.560,6,2.000,1072
2639,Terrance Ferguson,2019-20,6,0.226,6,1.000,2650
2640,Rodney Hood,2016-17,6,0.170,6,1.167,3528
2641,Monte Morris,2018-19,6,0.137,6,1.167,4374
2642,Ryan Arcidiacono,2018-19,6,0.153,6,1.333,3933
2643,Ricky Rubio,2018-19,6,0.142,5,1.200,4213
2644,Joe Ingles,2018-19,6,0.108,5,0.000,5533
2645,Kris Dunn,2019-20,6,0.228,6,1.000,2633
2646,Ramon Sessions,2013-14,6,0.140,6,1.333,4280
2647,Kevin Huerter,2018-19,6,0.136,6,0.833,4398
2648,Chinanu Onuaku,2017-18,6,13.333,6,1.500,45
2649,Luke Kennard,2018-19,6,0.193,6,0.833,3106
2650,Rasual Butler,2015-16,6,0.719,4,0.000,834
2651,Ish Smith,2016-17,6,0.155,6,0.333,3868
2652,Dwyane Wade,2014-15,6,0.164,5,1.800,3653
2653,Malik Beasley,2018-19,6,0.138,5,0.800,4362
2654,JJ Redick,2020-21,6,0.403,6,0.667,1490
2655,Tony Wroten,2014-15,6,0.339,5,0.400,1768
2656,Mitchell Creek,2018-19,6,6.452,6,0.333,93
2657,Jamal Crawford,2014-15,6,0.146,6,0.500,4114
2658,Will Bynum,2013-14,6,0.290,6,0.667,2070
2659,Raymond Felton,2013-14,6,0.159,5,0.800,3765
2660,Marcus Smart,2014-15,6,0.158,6,1.167,3790
2661,Brandon Knight,2014-15,6,0.150,6,0.833,3996
2662,Gerald Henderson,2013-14,6,0.124,6,1.000,4846
2663,Isaiah Thomas,2014-15,6,0.163,6,0.333,3675
2664,Leandro Barbosa,2015-16,6,0.221,6,0.333,2717
2665,Gary Payton II,2019-20,6,0.669,6,0.333,897
2666,George Hill,2016-17,6,0.175,5,0.600,3425
2667,Tony Snell,2013-14,6,0.254,6,0.333,2358
2668,Axel Toupane,2020-21,6,4.082,6,1.167,147
2669,Tyrone Wallace,2018-19,6,0.432,5,0.400,1390
2670,Chris Paul,2013-14,6,0.114,5,1.600,5270
2671,Brandon Rush,2016-17,6,0.297,4,0.500,2021
2672,Kyle Korver,2014-15,6,0.105,6,1.167,5701
2673,Xavier Henry,2013-14,6,0.324,5,0.000,1854
2674,Michael Kidd-Gilchrist,2017-18,6,0.158,6,0.833,3795
2675,Beno Udrih,2014-15,6,0.188,4,0.000,3199
2676,Thabo Sefolosha,2013-14,6,0.166,6,1.500,3613
2677,Jarrell Brantley,2019-20,6,2.703,5,1.200,222
2678,Wes Iwundu,2020-21,6,0.531,5,0.400,1129
2679,Tony Allen,2016-17,6,0.164,6,0.000,3659
2680,Elliot Williams,2013-14,6,0.253,6,1.333,2375
2681,Ryan Broekhoff,2019-20,6,1.592,4,1.750,377
2682,Jeff Teague,2015-16,6,0.117,5,1.400,5131
2683,Will Barton,2018-19,6,0.196,5,0.800,3067
2684,Markelle Fultz,2019-20,6,0.136,5,0.400,4423
2685,E'Twaun Moore,2020-21,6,0.676,5,1.000,888
2686,Josh Richardson,2016-17,6,0.189,5,1.200,3168
2687,Ronnie Price,2015-16,6,0.243,5,0.600,2466
2688,Dwyane Wade,2016-17,6,0.153,5,2.400,3919
2689,Gary Harris,2018-19,6,0.139,5,2.000,4307
2690,DeAndre' Bembry,2019-20,6,0.303,4,0.750,1978
2691,Danny Green,2013-14,6,0.141,5,0.600,4265
2692,Wenyen Gabriel,2020-21,6,1.198,6,1.000,501
2693,Justin James,2020-21,6,0.922,6,1.000,651
2694,Avery Bradley,2020-21,6,0.477,6,2.500,1259
2695,Kyle Anderson,2016-17,6,0.252,5,1.600,2380
2696,Landry Shamet,2018-19,6,0.145,6,0.667,4126
2697,Zylan Cheatham,2019-20,6,5.556,6,1.000,108
2698,Jordan Poole,2020-21,6,0.277,5,0.400,2164
2699,Malcolm Brogdon,2019-20,6,0.163,6,2.333,3681
2700,Kyle Lowry,2015-16,6,0.088,5,1.200,6798
2701,Mario Chalmers,2013-14,6,0.118,5,1.200,5090
2702,Damyean Dotson,2020-21,6,0.328,6,1.333,1832
2703,Jarnell Stokes,2016-17,6,46.154,5,0.600,13
2704,Eric Bledsoe,2019-20,6,0.146,6,0.500,4119
2705,JaKarr Sampson,2015-16,6,0.254,6,0.667,2363
2706,Ronnie Price,2014-15,6,0.313,6,1.000,1920
2707,Malcolm Miller,2018-19,6,2.913,5,0.000,206
2708,Manu Ginobili,2016-17,6,0.190,6,0.833,3155
2709,Rajon Rondo,2017-18,6,0.142,6,0.000,4237
2710,Kobe Bryant,2014-15,6,0.251,5,1.200,2388
2711,Anthony Bennett,2015-16,6,3.488,6,1.000,172
2712,Chris Chiozza,2019-20,6,0.601,6,1.167,998
2713,Matthew Dellavedova,2018-19,6,0.361,6,0.500,1660
2714,Terry Rozier,2016-17,6,0.196,6,0.500,3069
2715,Jordan Adams,2014-15,6,1.210,6,0.333,496
2716,Frank Jackson,2020-21,6,0.401,5,1.000,1497
2717,Donovan Mitchell,2017-18,6,0.099,6,0.333,6083
2718,Jrue Holiday,2013-14,6,0.270,5,1.000,2226
2719,Darius Miller,2020-21,6,1.463,4,0.000,410
2720,Ty Lawson,2016-17,6,0.174,6,1.000,3439
2721,Frank Ntilikina,2017-18,6,0.177,4,1.000,3390
2722,Delon Wright,2019-20,6,0.177,6,2.000,3381
2723,Avery Bradley,2018-19,6,0.152,5,0.800,3952
2724,Alex Poythress,2016-17,6,1.893,6,1.000,317
2725,Trent Forrest,2020-21,6,0.962,6,0.500,624
2726,Tony Wroten,2013-14,6,0.166,6,1.167,3623
2727,Dennis Schroder,2019-20,6,0.130,6,0.833,4599
2728,Steve Novak,2014-15,6,1.558,6,1.667,385
2729,Ray McCallum,2014-15,6,0.210,5,0.800,2855
2730,Brandon Goodwin,2020-21,6,0.480,6,1.500,1251
2731,Eric Gordon,2013-14,6,0.150,5,0.600,3998
2732,Mike Miller,2015-16,6,0.809,5,1.400,742
2733,Isaiah Thomas,2013-14,6,0.124,5,1.400,4855
2734,Ben McLemore,2014-15,6,0.113,6,0.833,5296
2735,Dennis Schroder,2015-16,6,0.169,6,1.000,3560
2736,Ryan Anderson,2018-19,6,0.933,6,1.167,643
2737,Tony Parker,2016-17,6,0.180,6,1.667,3332
2738,Shake Milton,2020-21,6,0.185,5,1.400,3250
2739,Lonzo Ball,2020-21,6,0.167,5,2.000,3603
2740,Patrick McCaw,2017-18,6,0.298,6,2.167,2014
2741,Chandler Hutchison,2018-19,6,0.328,5,0.000,1828
2742,Al-Farouq Aminu,2020-21,6,0.696,6,0.000,862
2743,Dennis Smith Jr.,2018-19,6,0.193,6,0.667,3112
2744,PJ Hairston,2015-16,6,0.227,5,0.800,2638
2745,Omri Casspi,2018-19,6,0.568,6,0.500,1056
2746,Jevon Carter,2020-21,6,0.401,6,0.833,1495
2747,Raul Neto,2015-16,6,0.213,6,1.000,2814
2748,Nicolas Batum,2017-18,6,0.148,6,1.500,4054
2749,Garrett Temple,2018-19,6,0.140,6,0.500,4272
2750,Jeremy Lin,2014-15,6,0.159,5,1.000,3774
2751,Alex Abrines,2017-18,6,0.251,6,1.500,2388
2752,Chandler Parsons,2018-19,6,0.598,6,1.333,1004
2753,D'Angelo Russell,2015-16,6,0.134,5,0.000,4467
2754,Mike Conley,2015-16,6,0.179,6,1.667,3356
2755,Payton Pritchard,2020-21,6,0.223,6,1.000,2688
2756,Jordan Clarkson,2020-21,6,0.138,6,0.667,4344
2757,Jeremy Lin,2016-17,5,0.270,5,1.000,1853
2758,Markel Brown,2015-16,5,0.256,4,1.000,1950
2759,Jacob Evans,2018-19,5,1.096,5,0.800,456
2760,Alfonzo McKinnie,2019-20,5,0.414,3,2.000,1209
2761,Rajon Rondo,2019-20,5,0.177,5,0.800,2822
2762,Saben Lee,2020-21,5,0.319,4,0.500,1566
2763,Aaron Brooks,2014-15,5,0.131,4,2.000,3815
2764,Arron Afflalo,2016-17,5,0.163,4,0.500,3069
2765,Brandon Paul,2017-18,5,0.425,5,1.600,1176
2766,T.J. Warren,2014-15,5,0.410,4,2.000,1220
2767,DeAndre' Bembry,2016-17,5,0.688,5,1.200,727
2768,Jordan Bell,2020-21,5,3.012,4,1.500,166
2769,Nicolas Brussino,2016-17,5,0.505,5,0.200,990
2770,Shelvin Mack,2015-16,5,0.250,5,0.600,2004
2771,Gigi Datome,2013-14,5,1.080,4,1.000,463
2772,Jordan McLaughlin,2019-20,5,0.394,5,0.000,1268
2773,Norman Powell,2017-18,5,0.226,5,1.400,2210
2774,Isaac Bonga,2020-21,5,0.529,5,0.000,946
2775,Tomas Satoransky,2019-20,5,0.129,5,1.200,3864
2776,Brandon Rush,2013-14,5,0.624,4,1.200,801
2777,Garrett Temple,2015-16,5,0.125,5,0.400,4000
2778,E'Twaun Moore,2015-16,5,0.198,5,1.800,2526
2779,Delon Wright,2017-18,5,0.154,5,0.600,3239
2780,Jerome Robinson,2020-21,5,0.774,5,0.800,646
2781,Glenn Robinson III,2016-17,5,0.173,5,1.200,2886
2782,Reggie Jackson,2017-18,5,0.211,4,1.250,2369
2783,Tyus Jones,2017-18,5,0.168,5,1.200,2983
2784,Lou Williams,2014-15,5,0.122,5,0.400,4096
2785,Matt Thomas,2019-20,5,0.454,5,1.200,1101
2786,Austin Rivers,2020-21,5,0.218,5,1.400,2292
2787,Nick Calathes,2014-15,5,0.270,3,0.000,1854
2788,Jerome Robinson,2019-20,5,0.234,5,1.800,2136
2789,Sindarius Thornwell,2018-19,5,0.688,4,0.250,727
2790,Cory Joseph,2018-19,5,0.115,5,1.200,4351
2791,Elfrid Payton,2015-16,5,0.118,2,1.000,4250
2792,Malik Beasley,2019-20,5,0.197,5,1.200,2543
2793,John Wall,2014-15,5,0.082,5,0.600,6106
2794,George Hill,2019-20,5,0.155,5,0.400,3216
2795,Glenn Robinson III,2014-15,5,0.956,5,0.800,523
2796,Aaron Brooks,2013-14,5,0.159,4,0.500,3153
2797,Keita Bates-Diop,2020-21,5,0.998,5,0.800,501
2798,Killian Hayes,2020-21,5,0.366,4,0.250,1365
2799,Jerryd Bayless,2013-14,5,0.157,4,0.750,3175
2800,John Konchar,2020-21,5,0.423,5,0.800,1182
2801,Troy Daniels,2016-17,5,0.210,4,1.250,2378
2802,Iman Shumpert,2015-16,5,0.154,5,1.200,3251
2803,Rajon Rondo,2014-15,5,0.120,5,0.600,4159
2804,Elfrid Payton,2017-18,5,0.133,5,0.400,3748
2805,Derrick Walton Jr.,2019-20,5,0.965,5,0.600,518
2806,E'Twaun Moore,2017-18,5,0.084,3,0.667,5983
2807,Isaiah Canaan,2015-16,5,0.127,4,1.000,3936
2808,Taurean Prince,2018-19,5,0.149,4,1.250,3358
2809,Maurice Harkless,2014-15,5,0.376,4,0.500,1329
2810,Nik Stauskas,2018-19,5,0.241,4,1.000,2072
2811,Jeff Teague,2017-18,5,0.101,4,1.750,4932
2812,Patty Mills,2015-16,5,0.138,5,1.600,3616
2813,Eric Bledsoe,2014-15,5,0.089,5,1.200,5593
2814,Abdel Nader,2020-21,5,0.628,4,1.000,796
2815,Terrence Ross,2014-15,5,0.119,2,1.500,4214
2816,Jimmy Butler,2015-16,5,0.103,5,0.000,4874
2817,Tyler Ulis,2017-18,5,0.147,5,0.600,3390
2818,Wayne Ellington,2018-19,5,0.174,3,0.667,2875
2819,Cameron Reynolds,2018-19,5,0.952,5,1.000,525
2820,Ignas Brazdeikis,2020-21,5,0.982,4,1.500,509
2821,Goran Dragic,2013-14,5,0.095,5,0.800,5285
2822,Kentavious Caldwell-Pope,2015-16,5,0.086,3,0.667,5787
2823,Anthony Brown,2015-16,5,0.426,5,0.800,1174
2824,Mike Dunleavy,2015-16,5,0.361,5,0.800,1385
2825,Frank Jackson,2018-19,5,0.196,4,0.750,2545
2826,Alex Kirk,2014-15,5,19.231,4,0.500,26
2827,Shabazz Napier,2019-20,5,0.176,5,0.000,2840
2828,Dean Wade,2019-20,5,3.356,4,0.000,149
2829,Quinn Cook,2018-19,5,0.197,4,1.250,2539
2830,Kyle Korver,2015-16,5,0.093,5,1.200,5382
2831,Dorell Wright,2015-16,5,13.889,5,1.600,36
2832,Andre Roberson,2013-14,5,0.619,4,0.750,808
2833,Patrick McCaw,2019-20,5,0.266,5,1.600,1883
2834,Terrence Ross,2019-20,5,0.121,5,1.000,4141
2835,Jordan Nwora,2020-21,5,0.772,5,1.600,648
2836,Eric Bledsoe,2017-18,5,0.098,4,2.000,5080
2837,Jevon Carter,2018-19,5,0.435,4,0.750,1149
2838,Tyler Ennis,2016-17,5,0.419,5,0.600,1194
2839,Goran Dragic,2017-18,5,0.100,5,0.400,5001
2840,Brad Wanamaker,2018-19,5,0.667,5,0.000,750
2841,Kevon Looney,2015-16,5,11.111,5,0.600,45
2842,Jonathon Simmons,2015-16,5,0.305,4,0.500,1640
2843,Okaro White,2017-18,5,3.125,4,0.500,160
2844,Rajon Rondo,2016-17,5,0.132,5,0.600,3774
2845,Kawhi Leonard,2017-18,5,1.208,5,1.000,414
2846,Doug McDermott,2018-19,5,0.180,5,1.600,2784
2847,Jawun Evans,2017-18,5,0.308,5,0.800,1623
2848,Nik Stauskas,2014-15,5,0.226,5,0.800,2213
2849,Evan Fournier,2013-14,5,0.162,5,0.400,3094
2850,Torrey Craig,2017-18,5,0.389,5,0.000,1286
2851,Mike Conley,2013-14,5,0.099,5,0.400,5033
2852,Devin Harris,2013-14,5,0.260,5,1.000,1922
2853,Devin Harris,2015-16,5,0.178,5,0.000,2809
2854,Lonzo Ball,2019-20,5,0.115,5,2.000,4350
2855,JR Smith,2018-19,5,1.087,5,0.400,460
2856,Caron Butler,2014-15,5,0.162,5,0.400,3095
2857,Elfrid Payton,2019-20,5,0.195,5,0.800,2564
2858,Jevon Carter,2019-20,5,0.252,4,1.750,1983
2859,Kyle Collinsworth,2017-18,5,0.531,5,0.400,941
2860,Brandon Jennings,2013-14,5,0.093,4,0.750,5389
2861,Ish Smith,2018-19,5,0.187,5,0.800,2678
2862,Kris Dunn,2017-18,5,0.160,5,2.000,3126
2863,Shabazz Muhammad,2017-18,5,0.557,5,0.000,897
2864,Jeff Teague,2020-21,5,0.229,5,1.000,2186
2865,Ky Bowman,2019-20,5,0.239,5,0.400,2096
2866,Shane Larkin,2014-15,5,0.145,4,0.250,3457
2867,Luguentz Dort,2020-21,5,0.157,5,1.200,3194
2868,Rodney McGruder,2016-17,5,0.130,5,0.000,3836
2869,Andrew Harrison,2016-17,5,0.165,3,0.333,3029
2870,Raymond Felton,2017-18,5,0.183,4,2.000,2730
2871,Tony Parker,2017-18,5,0.223,5,1.000,2242
2872,Malcolm Delaney,2017-18,5,0.252,5,1.000,1983
2873,Otto Porter Jr.,2014-15,5,0.147,5,1.000,3394
2874,Garrison Mathews,2020-21,5,0.215,5,0.800,2330
2875,E'Twaun Moore,2019-20,5,0.231,5,0.400,2162
2876,Kadeem Allen,2018-19,5,0.597,3,1.667,838
2877,Bradley Beal,2013-14,5,0.089,5,0.600,5592
2878,Bradley Beal,2015-16,5,0.143,4,1.000,3487
2879,Dion Waiters,2013-14,5,0.126,5,1.200,3979
2880,Trey Burke,2018-19,5,0.217,4,0.750,2303
2881,Bryn Forbes,2019-20,5,0.156,5,0.400,3213
2882,Deron Williams,2014-15,5,0.112,3,0.000,4463
2883,Norris Cole,2014-15,5,0.140,5,2.000,3562
2884,Courtney Lee,2014-15,5,0.096,4,0.600,5182
2885,Cartier Martin,2013-14,5,0.291,4,1.250,1721
2886,Josh Okogie,2018-19,5,0.134,5,2.000,3720
2887,D.J. Augustin,2017-18,5,0.140,4,1.000,3563
2888,P.J. Dozier,2019-20,5,0.453,5,0.600,1104
2889,Abdel Nader,2018-19,5,0.344,5,1.000,1454
2890,Kostas Antetokounmpo,2019-20,5,11.111,3,1.250,45
2891,Lance Stephenson,2015-16,5,0.174,5,1.200,2880
2892,Wayne Ellington,2014-15,5,0.153,5,0.400,3263
2893,Stanley Johnson,2017-18,5,0.132,4,1.250,3777
2894,Kyrie Irving,2015-16,5,0.107,4,1.000,4689
2895,Jordan McRae,2018-19,5,0.698,5,0.600,716
2896,Dennis Schroder,2014-15,5,0.144,5,1.400,3475
2897,Michael Frazier II,2019-20,5,1.429,4,0.500,350
2898,Andre Miller,2015-16,5,0.547,5,0.000,914
2899,Terrence Ross,2013-14,5,0.114,5,1.200,4375
2900,Corey Brewer,2013-14,5,0.093,4,0.500,5367
2901,Tyus Jones,2020-21,5,0.190,4,0.750,2636
2902,John Wall,2017-18,5,0.149,4,0.750,3345
2903,Joe Ingles,2015-16,5,0.213,5,0.600,2351
2904,Ben McLemore,2015-16,5,0.169,5,0.600,2965
2905,Nate Robinson,2014-15,5,0.430,5,0.800,1164
2906,Kyle Lowry,2017-18,5,0.086,4,2.000,5818
2907,Tyus Jones,2019-20,5,0.188,4,1.500,2664
2908,George Hill,2013-14,5,0.086,5,2.200,5845
2909,Ben McLemore,2017-18,5,0.230,5,0.400,2174
2910,John Wall,2018-19,5,0.212,5,1.000,2355
2911,Darren Collison,2018-19,5,0.110,5,1.000,4559
2912,Jarrett Jack,2013-14,5,0.117,5,1.000,4291
