,Screener Defender,Season,Picks,Picks Per 100 Possessions,Possessions,Points Per Chance,Possessions (Total)
2687,Ben McLemore,2014-15,6,0.113,6,0.833,5296
2688,Will Barton,2018-19,6,0.247,5,0.800,2428
2689,Gerald Henderson,2015-16,6,0.212,6,1.000,2825
2690,Jeff Teague,2015-16,6,0.131,5,1.400,4563
2691,Markelle Fultz,2019-20,6,0.146,5,0.400,4103
2692,Shake Milton,2020-21,6,0.199,5,1.400,3010
2693,Chandler Hutchison,2018-19,6,0.328,5,0.000,1828
2694,Patrick McCaw,2017-18,6,0.303,6,2.167,1982
2695,Lonzo Ball,2020-21,6,0.167,5,2.000,3603
2696,Shai Gilgeous-Alexander,2018-19,6,0.131,6,1.667,4585
2697,Tony Snell,2017-18,6,0.148,6,1.000,4052
2698,Xavier Henry,2013-14,6,0.324,5,0.000,1854
2699,Michael Kidd-Gilchrist,2017-18,6,0.158,6,0.833,3795
2700,Beno Udrih,2014-15,6,0.209,4,0.000,2866
2701,Jarrell Brantley,2019-20,6,3.030,5,1.200,198
2702,Jrue Holiday,2014-15,6,0.238,5,0.600,2523
2703,Kelan Martin,2019-20,6,0.560,6,2.000,1072
2704,Chris Johnson,2015-16,6,0.358,5,0.800,1675
2705,Ryan Anderson,2018-19,6,0.933,6,1.167,643
2706,Dzanan Musa,2019-20,6,0.579,5,0.800,1036
2707,Ty Lawson,2016-17,6,0.174,6,1.000,3439
2708,Jrue Holiday,2013-14,6,0.270,5,1.000,2226
2709,Darius Miller,2020-21,6,1.463,4,0.000,410
2710,Eric Bledsoe,2014-15,5,0.089,5,1.200,5593
2711,Abdel Nader,2020-21,5,0.683,4,1.000,732
2712,Marcus Smart,2014-15,5,0.139,5,1.000,3609
2713,Terrence Ross,2014-15,5,0.125,2,1.500,3999
2714,Jimmy Butler,2015-16,5,0.103,5,0.000,4874
2715,Gerald Henderson,2013-14,5,0.108,5,0.600,4619
2716,E'Twaun Moore,2017-18,5,0.093,3,0.667,5380
2717,Isaiah Canaan,2015-16,5,0.127,4,1.000,3936
2718,Torrey Craig,2019-20,5,0.231,5,1.000,2163
2719,Stephen Curry,2015-16,5,0.088,5,1.000,5676
2720,Taurean Prince,2018-19,5,0.149,4,1.250,3358
2721,Mario Chalmers,2013-14,5,0.121,4,1.000,4135
2722,Jevon Carter,2019-20,5,0.252,4,1.750,1983
2723,Caron Butler,2014-15,5,0.162,5,0.400,3095
2724,Elfrid Payton,2019-20,5,0.195,5,0.800,2564
2725,JR Smith,2018-19,5,1.087,5,0.400,460
2726,Nate Robinson,2014-15,5,0.430,5,0.800,1164
2727,John Wall,2018-19,5,0.212,5,1.000,2355
2728,Kyle Lowry,2017-18,5,0.098,4,2.000,5107
2729,Ben McLemore,2017-18,5,0.230,5,0.400,2174
2730,Tyus Jones,2019-20,5,0.188,4,1.500,2664
2731,Malik Beasley,2019-20,5,0.197,5,1.200,2543
2732,Elfrid Payton,2015-16,5,0.118,2,1.000,4250
2733,Monta Ellis,2015-16,5,0.090,4,1.000,5534
2734,Sindarius Thornwell,2018-19,5,0.711,4,0.250,703
2735,Jerome Robinson,2019-20,5,0.234,5,1.800,2136
2736,Nick Calathes,2014-15,5,0.309,3,0.000,1617
2737,Dion Waiters,2013-14,5,0.126,5,1.200,3979
2738,Bradley Beal,2015-16,5,0.143,4,1.000,3487
2739,Sterling Brown,2018-19,5,0.225,5,1.400,2225
2740,Rajon Rondo,2014-15,5,0.123,5,0.600,4075
2741,Troy Daniels,2016-17,5,0.222,4,1.250,2253
2742,Rodney Hood,2016-17,5,0.166,5,1.000,3005
2743,Derrick Walton Jr.,2019-20,5,0.965,5,0.600,518
2744,Elfrid Payton,2017-18,5,0.133,5,0.400,3748
2745,Isaac Bonga,2020-21,5,0.546,5,0.000,916
2746,E'Twaun Moore,2015-16,5,0.198,5,1.800,2526
2747,Garrett Temple,2015-16,5,0.125,5,0.400,4000
2748,Tony Snell,2018-19,5,0.180,5,1.200,2776
2749,Brandon Rush,2013-14,5,0.624,4,1.200,801
2750,Tomas Satoransky,2019-20,5,0.129,5,1.200,3864
2751,Ignas Brazdeikis,2020-21,5,0.982,4,1.500,509
2752,Goran Dragic,2013-14,5,0.095,5,0.800,5285
2753,Anthony Brown,2015-16,5,0.426,5,0.800,1174
2754,Cameron Reynolds,2018-19,5,0.952,5,1.000,525
2755,Tyler Ulis,2017-18,5,0.147,5,0.600,3390
2756,George Hill,2016-17,5,0.172,4,0.750,2906
2757,Rajon Rondo,2019-20,5,0.247,5,0.800,2028
2758,Nicolas Batum,2013-14,5,0.086,5,2.000,5840
2759,Jacob Evans,2018-19,5,1.190,5,0.800,420
2760,Jeremy Lin,2016-17,5,0.270,5,1.000,1853
2761,Saben Lee,2020-21,5,0.319,4,0.500,1566
2762,Alfonzo McKinnie,2019-20,5,0.414,3,2.000,1209
2763,Markel Brown,2015-16,5,0.256,4,1.000,1950
2764,Mike Dunleavy,2015-16,5,0.361,5,0.800,1385
2765,Frank Jackson,2018-19,5,0.196,4,0.750,2545
2766,Malcolm Miller,2018-19,5,3.521,4,0.000,142
2767,Jeff Teague,2020-21,5,0.257,5,1.000,1948
2768,Ky Bowman,2019-20,5,0.239,5,0.400,2096
2769,Shane Larkin,2014-15,5,0.145,4,0.250,3457
2770,Patrick McCaw,2018-19,5,0.608,4,0.750,822
2771,Terrence Ross,2019-20,5,0.130,5,1.000,3849
2772,Andre Roberson,2013-14,5,0.630,4,0.750,794
2773,Patrick McCaw,2019-20,5,0.266,5,1.600,1883
2774,Semaj Christon,2016-17,5,0.263,5,2.000,1899
2775,Jerome Robinson,2020-21,5,0.774,5,0.800,646
2776,Lou Williams,2014-15,5,0.128,5,0.400,3902
2777,Austin Rivers,2020-21,5,0.297,5,1.400,1685
2778,Glenn Robinson III,2016-17,5,0.177,5,1.200,2820
2779,DeMar DeRozan,2015-16,5,0.094,4,0.750,5330
2780,Tyus Jones,2017-18,5,0.174,5,1.200,2881
2781,Reggie Jackson,2017-18,5,0.211,4,1.250,2369
2782,Kyle Lowry,2015-16,5,0.093,4,1.500,5379
2783,Mike Conley,2013-14,5,0.110,5,0.400,4527
2784,Devin Harris,2013-14,5,0.316,5,1.000,1580
2785,Lonzo Ball,2019-20,5,0.115,5,2.000,4350
2786,Torrey Craig,2017-18,5,0.389,5,0.000,1286
2787,Kyle Anderson,2016-17,5,0.252,4,2.000,1985
2788,Garrison Mathews,2020-21,5,0.222,5,0.800,2254
2789,E'Twaun Moore,2019-20,5,0.231,5,0.400,2162
2790,Malcolm Delaney,2017-18,5,0.252,5,1.000,1983
2791,Otto Porter Jr.,2014-15,5,0.182,5,1.000,2742
2792,Shelvin Mack,2015-16,5,0.250,5,0.600,2004
2793,Arron Afflalo,2016-17,5,0.163,4,0.500,3069
2794,DeAndre' Bembry,2016-17,5,0.688,5,1.200,727
2795,Jordan McLaughlin,2019-20,5,0.394,5,0.000,1268
2796,T.J. Warren,2014-15,5,0.410,4,2.000,1220
2797,Norman Powell,2017-18,5,0.235,5,1.400,2132
2798,Nicolas Brussino,2016-17,5,0.505,5,0.200,990
2799,Jordan Bell,2020-21,5,3.012,4,1.500,166
2800,Gigi Datome,2013-14,5,1.080,4,1.000,463
2801,Tyus Jones,2020-21,5,0.199,4,0.750,2513
2802,Ben McLemore,2015-16,5,0.169,5,0.600,2965
2803,Joe Ingles,2015-16,5,0.213,5,0.600,2351
2804,Evan Fournier,2013-14,5,0.162,5,0.400,3094
2805,Norris Cole,2014-15,5,0.149,5,2.000,3354
2806,Bryn Forbes,2019-20,5,0.156,5,0.400,3213
2807,Trey Burke,2018-19,5,0.217,4,0.750,2303
2808,Jevon Carter,2018-19,5,0.435,4,0.750,1149
2809,Tyler Ennis,2016-17,5,0.419,5,0.600,1194
2810,Allen Crabbe,2016-17,5,0.110,5,0.000,4526
2811,Maurice Harkless,2014-15,5,0.376,4,0.500,1329
2812,Nik Stauskas,2018-19,5,0.241,4,1.000,2072
2813,Jeff Teague,2017-18,5,0.108,4,1.750,4628
2814,Damian Lillard,2015-16,5,0.093,4,1.500,5379
2815,Kris Dunn,2017-18,5,0.160,5,2.000,3126
2816,Brandon Jennings,2013-14,5,0.093,4,0.750,5389
2817,Tyler Johnson,2017-18,5,0.124,4,2.000,4032
2818,Kyle Collinsworth,2017-18,5,0.531,5,0.400,941
2819,Earl Clark,2014-15,5,2.604,5,1.000,192
2820,Jarrett Jack,2013-14,5,0.117,5,1.000,4291
2821,Darren Collison,2018-19,5,0.116,5,1.000,4324
2822,Jawun Evans,2017-18,5,0.308,5,0.800,1623
2823,Nik Stauskas,2014-15,5,0.226,5,0.800,2213
2824,Kawhi Leonard,2017-18,5,1.208,5,1.000,414
2825,Doug McDermott,2018-19,5,0.183,5,1.600,2726
2826,Gary Harris,2018-19,5,0.151,4,2.000,3318
2827,Rajon Rondo,2016-17,5,0.137,5,0.600,3641
2828,Tony Parker,2017-18,5,0.237,5,1.000,2110
2829,Andrew Harrison,2016-17,5,0.177,3,0.333,2819
2830,Rodney McGruder,2016-17,5,0.130,5,0.000,3836
2831,Raymond Felton,2017-18,5,0.194,4,2.000,2577
2832,Luguentz Dort,2020-21,5,0.157,5,1.200,3194
2833,D.J. Augustin,2017-18,5,0.140,4,1.000,3563
2834,Cartier Martin,2013-14,5,0.295,4,1.250,1693
2835,Josh Okogie,2018-19,5,0.134,5,2.000,3720
2836,Brad Wanamaker,2018-19,5,0.702,5,0.000,712
2837,Okaro White,2017-18,5,3.125,4,0.500,160
2838,Goran Dragic,2017-18,5,0.107,5,0.400,4678
2839,Jonathon Simmons,2015-16,5,0.313,4,0.500,1596
2840,Kevon Looney,2015-16,5,11.111,5,0.600,45
2841,Jordan McRae,2018-19,5,0.698,5,0.600,716
2842,Terrence Ross,2013-14,5,0.122,5,1.200,4084
2843,Corey Brewer,2013-14,5,0.093,4,0.500,5367
2844,Stanley Johnson,2017-18,5,0.132,4,1.250,3777
2845,Andre Miller,2015-16,5,0.590,5,0.000,847
2846,Alex Kirk,2014-15,5,19.231,4,0.500,26
2847,Shabazz Napier,2019-20,5,0.176,5,0.000,2840
2848,Tyler Herro,2019-20,5,0.163,4,0.000,3069
2849,Thabo Sefolosha,2013-14,5,0.159,5,1.800,3151
2850,Dean Wade,2019-20,5,3.356,4,0.000,149
2851,Kyle Korver,2014-15,5,0.107,5,1.200,4688
2852,Jerryd Bayless,2013-14,5,0.157,4,0.750,3175
2853,Aaron Brooks,2013-14,5,0.159,4,0.500,3153
2854,Glenn Robinson III,2014-15,5,0.956,5,0.800,523
2855,Killian Hayes,2020-21,5,0.366,4,0.250,1365
2856,George Hill,2019-20,5,0.188,5,0.400,2665
2857,Kyle Korver,2019-20,5,0.243,5,0.600,2059
2858,Leandro Barbosa,2014-15,5,0.251,4,2.250,1994
2859,John Konchar,2020-21,5,0.425,5,0.800,1177
2860,Keita Bates-Diop,2020-21,5,0.998,5,0.800,501
2861,Tony Parker,2016-17,5,0.169,5,2.000,2955
2862,Wayne Ellington,2014-15,5,0.153,5,0.400,3263
2863,Abdel Nader,2018-19,5,0.346,5,1.000,1445
2864,Lance Stephenson,2015-16,5,0.185,5,1.200,2705
2865,Kostas Antetokounmpo,2019-20,5,11.111,3,1.250,45
2866,Bradley Beal,2013-14,5,0.105,5,0.600,4770
2867,Kadeem Allen,2018-19,5,0.597,3,1.667,838
